source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag
2097933507960025600,278.83969220227715,38.89482293144669,6.205542272753443,-6.37060793566552,-2.4688801870267425,6.9600954
2097863517172455552,279.2028668817996,38.52085673270266,10.773532585054081,-4.5762151280859955,4.672239489732738,7.927958
2097934641831375360,278.69330334680626,38.84222123759653,0.7891237963704751,-1.5063544883399362,0.2520110191770818,8.716105
2097961408067605760,278.9040712734189,39.062727433408156,14.375115393379584,160.16559624353363,243.7681348785971,9.091988
2097865991073815808,279.1329393745797,38.504206083838355,0.9180495783974438,-5.686991029612156,8.630996723026183,9.15244
2097941582498412800,279.2520226768984,38.871457628592694,1.0574966249292383,-6.740677740661363,-3.5607686759581183,9.289589
2097961747364194176,278.8229019357024,39.054498548039675,1.9207695420010005,-11.770755791458768,0.1121176362975321,9.417344
2097959136024507136,279.1222090375349,39.070041312579654,1.4028301102545921,-3.6627637976856913,24.210987413628473,9.53808
2097892344993257344,279.2337551481813,38.762047351329805,1.5416414739072037,4.130448264664877,0.48396088378264546,9.666267
2097891657798433024,279.1690230903881,38.691400182784186,1.72556085854538,10.54729731767142,13.108422138906377,9.677715
2097896983557704704,279.5897786983045,38.825768290679335,1.6505920336820588,2.5878124601967407,-8.595202106958247,9.8454895
2097991541556600960,279.6710891542905,38.91895954827046,0.7795537155182963,2.2029573752479155,1.0699483038260262,9.926931
2097900179013702144,279.3594656724901,38.869412319479046,3.1447892230893304,-3.147483762594679,3.1676190087736056,9.953577
2097909834100399360,278.70006191320687,38.544452893625525,1.6155951095394008,-0.71703623508771,-6.499136441045119,9.956119
2109947837155021568,278.70281317131315,39.02978370000994,1.35599591997176,-1.7010534471861025,2.4646359314974733,10.060526
2097849360960470656,279.3691386417912,38.40712737646897,5.208403146726129,-24.852083468073275,39.57568843303213,10.486871
2097895025052603648,279.5021922591906,38.763292106794374,2.676009958361501,5.457987644346441,11.853662645696257,10.50025
2097931583814377216,278.81705508891764,38.82507992785774,4.159359116337797,16.349979957060267,-11.831549471545689,10.504199
2097942235333721344,279.15847800977576,38.89132312216481,5.516414164686055,-56.90070244279351,-24.042949429263423,10.571014
2097993843659112576,279.74712663487213,39.025376163840725,1.4348589283552116,-6.224478484248793,-10.312117672398404,10.629897
2097857641657137280,278.97607469086284,38.36389686972725,4.000664004103776,-5.334735033772361,-37.34435798707629,10.637681
2097915675255519360,279.017680922104,38.68616788508501,3.3386765138419796,6.89696937338106,-2.567857372367498,10.640017
2097683025468179840,279.66589816442365,38.42558655217402,3.882421408550085,-7.715587683258047,-17.916151845446485,10.709276
2097898667185272192,279.6016876209229,38.92356747135692,0.9885297045261408,-2.730467627095373,-9.730376639244795,10.736884
2097847265016389632,279.26734415089754,38.33965126627488,2.562735779893732,5.312398566062604,13.814235056537687,10.801897
2097968383094547328,279.20487213995347,39.24062031567954,0.31734040047564477,-3.07142167987464,-9.065166347205736,10.804564
2097895952766166400,279.42758994557676,38.77536175653733,2.8822192135402713,8.681420109961236,-6.142778989477906,10.810632
2097893959900983552,279.2552377526449,38.80358709501664,1.6071478176437897,-7.855748373865835,15.009376858804055,10.863684
2097904061663848832,278.8555156679546,38.392564612124424,1.025987389465653,1.9990752613588145,0.14724819321101795,10.876207
2097979618727300224,279.6933455926951,38.8834616121834,0.8589425653026931,2.5354228777361136,-6.374414637249446,10.887323
2097944125119345408,278.9927036496584,38.84851904789289,0.8064701813213118,2.3962215576967796,-5.6039887100811825,10.983996
2097981783390932736,279.75879619439667,38.96917149872833,0.8866321272429342,-3.075107030894879,-9.500497689959179,11.029001
2097964397364863616,278.97097456133497,39.17825857469738,3.941312332732693,14.729759042585032,-0.4414608209414362,11.0379
2097992709783821056,279.5990920407127,38.96505984527523,1.962464831303366,-6.203664563390129,-0.2167114100358946,11.098152
2097932679025974656,278.94405753233104,38.87316576643248,1.2214448172525476,8.094175452578336,5.138940099856567,11.117591
2097942544571355136,279.24717542200244,38.91725647818185,6.920188719657321,22.930174567097588,2.9213580988990255,11.124047
2097992915946141312,279.611897599346,38.99589412988786,0.7112364181373627,-0.18874188532354297,-11.831703998950267,11.241103
2097880697042077312,279.71518746425664,38.7009035843309,3.3205076277697345,-27.36708077795247,-36.519167758782544,11.268266
2097949210360594304,279.32691261196595,39.02409990004791,1.1643643730576199,-1.3185585106430282,-3.166243223383261,11.365508
2097908730288351744,278.74051974259925,38.5096148758914,0.7202425071614845,-5.225842591805247,-18.657135230690677,11.381743
2097915774034706432,278.99358840448514,38.67959884301569,3.1457832320832364,4.2567268139815635,0.4847037186445821,11.442308
2097945018472185088,279.05666048990787,38.93931733316045,0.2534222638944538,-2.6472174119547414,-5.387665681466962,11.472429
2097992881586405888,279.63524632559324,38.99034356522858,2.3225258023958686,17.23023843442431,9.710611968808582,11.477021
2097962129622107520,278.8206159629957,39.09160922471254,0.4918917918876684,0.42265108317687644,-4.203836600970681,11.494785
2097980404702584064,279.8367167244411,38.903018380026744,1.7048229294721962,5.681534685132513,-3.4296012585792384,11.538363
2097937047013085568,278.84667110305884,38.95911230380944,1.8468947910240934,2.679423065762762,-8.318708439858035,11.553349
2097954433040634752,279.3048889220547,39.128250990692706,6.271070094300335,10.758880278373539,-26.199421105252647,11.624243
2097967244922326784,279.22930294178866,39.190063846638424,2.553358310039039,5.505842236943042,-0.0525329565851814,11.635174
2097943437922084096,279.040285002744,38.84553516110215,0.4597805887156308,-3.309798766327277,-10.033423950959147,11.646907
2097928457078460928,278.6257789918142,38.774297057701965,0.2745225943240344,-1.3394432398049396,-2.8233172228216263,11.658365
2097891657798430848,279.1597138240263,38.69538753813827,0.5861316854040362,1.075146906117895,3.546765519574797,11.660468
